Epoch,Loss
0,0.19146208465099335
1,0.1906786859035492
2,0.18985311686992645
3,0.1889188140630722
4,0.18779321014881134
5,0.18635812401771545
6,0.18443012237548828
7,0.18176433444023132
8,0.17801645398139954
9,0.17282532155513763
10,0.1659717708826065
11,0.15765118598937988
12,0.1487009972333908
13,0.14022381603717804
14,0.13267695903778076
15,0.12614761292934418
16,0.12064586579799652
17,0.11621669679880142
18,0.11283151805400848
19,0.11035166680812836
20,0.1086331307888031
21,0.10759088397026062
22,0.10700482130050659
23,0.10665029287338257
24,0.10637801140546799
25,0.10609352588653564
26,0.10587222129106522
27,0.1058022603392601
28,0.10532580316066742
29,0.10502397269010544
30,0.10457224398851395
31,0.10384304821491241
32,0.10286641865968704
33,0.10166236758232117
34,0.10002588480710983
35,0.09886081516742706
36,0.09683709591627121
37,0.09493515640497208
38,0.09275442361831665
39,0.08980421721935272
40,0.08635426312685013
41,0.08236335963010788
42,0.07749775052070618
43,0.07217343151569366
44,0.06721175462007523
45,0.06333675980567932
46,0.06055059656500816
47,0.05831148847937584
48,0.056270234286785126
49,0.05442533269524574
50,0.05288105830550194
51,0.05170140042901039
52,0.05081799626350403
53,0.05009360611438751
54,0.04941902309656143
55,0.04877821356058121
56,0.048220034688711166
57,0.04777516797184944
58,0.04738506302237511
59,0.04696553573012352
60,0.04650386422872543
61,0.046041347086429596
62,0.04561908170580864
63,0.04525437578558922
64,0.04494228586554527
65,0.044656362384557724
66,0.044364672154188156
67,0.04405180737376213
68,0.04372716322541237
69,0.043408844619989395
70,0.04309762269258499
71,0.04277454689145088
72,0.04242045804858208
73,0.042038992047309875
74,0.04164835438132286
75,0.041261013597249985
76,0.04087333381175995
77,0.040467336773872375
78,0.04002949595451355
79,0.03955947607755661
80,0.039069291204214096
81,0.0385671891272068
82,0.03805205971002579
83,0.0375165194272995
84,0.03695916011929512
85,0.036392565816640854
86,0.03582190349698067
87,0.035250622779130936
88,0.034681182354688644
89,0.03413382172584534
90,0.033613402396440506
91,0.033103976398706436
92,0.032596852630376816
93,0.03209622576832771
94,0.031594764441251755
95,0.031081795692443848
96,0.03056042455136776
97,0.03003528155386448
98,0.02950161136686802
99,0.028962021693587303
100,0.028428664430975914
101,0.02789970673620701
102,0.027374276891350746
103,0.02686925046145916
104,0.02638646960258484
105,0.025938233360648155
106,0.02553512342274189
107,0.025180500000715256
108,0.024856938049197197
109,0.02456667646765709
110,0.024308981373906136
111,0.024064358323812485
112,0.023816466331481934
113,0.023567132651805878
114,0.023328471928834915
115,0.023112347349524498
116,0.022906720638275146
117,0.02269410714507103
118,0.02248440496623516
119,0.02231449820101261
120,0.02217632532119751
121,0.02203279733657837
122,0.02187138982117176
123,0.02171364799141884
124,0.021587513387203217
125,0.021482214331626892
126,0.0213753804564476
127,0.02125888504087925
128,0.021137241274118423
129,0.021023880690336227
130,0.020924191921949387
131,0.02083439566195011
132,0.020753327757120132
133,0.020688137039542198
134,0.020655440166592598
135,0.020642947405576706
136,0.020592499524354935
137,0.020407019183039665
138,0.02025168389081955
139,0.020239539444446564
140,0.020235275849699974
141,0.02011825144290924
142,0.019983382895588875
143,0.019958872348070145
144,0.01994851976633072
145,0.019843382760882378
146,0.019737647846341133
147,0.01970994472503662
148,0.019678566604852676
149,0.01958797127008438
150,0.01950364001095295
151,0.019471323117613792
152,0.019435741007328033
153,0.01935764029622078
154,0.01927885226905346
155,0.01923351176083088
156,0.019198620691895485
157,0.019143030047416687
158,0.019068989902734756
159,0.019004151225090027
160,0.018957970663905144
161,0.01891724392771721
162,0.0188672486692667
163,0.018805282190442085
164,0.018741335719823837
165,0.018683981150388718
166,0.01863480918109417
167,0.018590522930026054
168,0.018547728657722473
169,0.018504882231354713
170,0.018460705876350403
171,0.01841592602431774
172,0.018368644639849663
173,0.018320096656680107
174,0.01826847530901432
175,0.018216092139482498
176,0.018162555992603302
177,0.01811048947274685
178,0.01806001551449299
179,0.01801191084086895
180,0.017965471372008324
181,0.01792077161371708
182,0.01787719503045082
183,0.01783641241490841
184,0.017800308763980865
185,0.017775312066078186
186,0.017778361216187477
187,0.01784580759704113
188,0.017986856400966644
189,0.018092088401317596
190,0.017821762710809708
191,0.017542511224746704
192,0.017655083909630775
193,0.0177286546677351
194,0.017508957535028458
195,0.017461499199271202
196,0.017575586214661598
197,0.017456885427236557
198,0.01735374704003334
199,0.017441827803850174
200,0.017386944964528084
201,0.017273513600230217
202,0.017326951026916504
203,0.017304912209510803
204,0.017204534262418747
205,0.01723160780966282
206,0.017226040363311768
207,0.01714027300477028
208,0.017143212258815765
209,0.01715157926082611
210,0.017084268853068352
211,0.017061520367860794
212,0.017075030133128166
213,0.017032941803336143
