Epoch,Loss
0,0.04329316318035126
1,0.04326622560620308
2,0.04324128478765488
3,0.04321816936135292
4,0.04319654777646065
5,0.04317636787891388
6,0.04315760359168053
7,0.04314021021127701
8,0.043124131858348846
9,0.04310937225818634
10,0.043095849454402924
11,0.04308348894119263
12,0.043072231113910675
13,0.04306204617023468
14,0.04305289313197136
15,0.04304482787847519
16,0.04303789511322975
17,0.043031610548496246
18,0.04302605241537094
19,0.04302115738391876
20,0.04301678016781807
21,0.04301281273365021
22,0.04300929605960846
23,0.04300595074892044
24,0.04300282150506973
25,0.043000489473342896
26,0.042998459190130234
27,0.04299643635749817
28,0.04299434646964073
29,0.0429919958114624
30,0.04298935830593109
31,0.042986396700143814
32,0.042983099818229675
33,0.04297944903373718
34,0.042975686490535736
35,0.04297244921326637
36,0.04296885058283806
37,0.04296498000621796
38,0.042960893362760544
39,0.04295644909143448
40,0.04295168071985245
41,0.04294642433524132
42,0.04294076934456825
43,0.042934756726026535
44,0.042928315699100494
45,0.04292220622301102
46,0.04291554540395737
47,0.04290767386555672
48,0.04289977252483368
49,0.042891714721918106
50,0.042883019894361496
51,0.04287363216280937
52,0.04286351427435875
53,0.04285261780023575
54,0.04284088686108589
55,0.0428282767534256
56,0.04281647503376007
57,0.0428025908768177
58,0.042786605656147
59,0.0427713617682457
60,0.04275509715080261
61,0.04273739829659462
62,0.04271819442510605
63,0.04269752651453018
64,0.04267548397183418
65,0.04265183210372925
66,0.04262681305408478
67,0.04260103777050972
68,0.04257301241159439
69,0.04254238307476044
70,0.042511217296123505
71,0.04247776046395302
72,0.04244190454483032
73,0.04240380972623825
74,0.04236375913023949
75,0.04232120141386986
76,0.04227585345506668
77,0.042228493839502335
78,0.042178064584732056
79,0.042125143110752106
80,0.042068228125572205
81,0.04201009124517441
82,0.04194651544094086
83,0.04188062995672226
84,0.0418119803071022
85,0.04173872619867325
86,0.041660889983177185
87,0.041579972952604294
88,0.041495516896247864
89,0.041407082229852676
90,0.04131142050027847
91,0.04121209681034088
92,0.041110649704933167
93,0.04100346937775612
94,0.040889672935009
95,0.04076995700597763
96,0.04064857214689255
97,0.0405193530023098
98,0.040385790169239044
99,0.04024626687169075
100,0.04010084643959999
101,0.03994978219270706
102,0.03979247063398361
103,0.039627548307180405
104,0.03945391625165939
105,0.03927399590611458
106,0.039086394011974335
107,0.03889051824808121
108,0.038686759769916534
109,0.038475003093481064
110,0.03825197368860245
111,0.03801269084215164
112,0.0377546064555645
113,0.03747650980949402
114,0.03717586770653725
115,0.0368494838476181
116,0.0364949069917202
117,0.03611249476671219
118,0.035695213824510574
119,0.035237859934568405
120,0.03473088517785072
121,0.034173332154750824
122,0.033564671874046326
123,0.03290865197777748
124,0.03220992907881737
125,0.03146624192595482
126,0.03067852556705475
127,0.029849354177713394
128,0.02898561581969261
129,0.0280837994068861
130,0.027146076783537865
131,0.026180943474173546
132,0.025199295952916145
133,0.02420736476778984
134,0.023217085748910904
135,0.022243613377213478
136,0.021301541477441788
137,0.020404862239956856
138,0.019563544541597366
139,0.018785495311021805
140,0.018077144399285316
141,0.017440060153603554
142,0.016874786466360092
143,0.01635921373963356
